DATA_YEAR,SUSPECTED_DRUG_TYPE_ID,PROPERTY_ID,EST_DRUG_QTY,DRUG_MEASURE_TYPE_ID,NIBRS_SUSPECTED_DRUG_ID
2019,16,115551714,47.005,9,11241541
2019,15,115561705,5.5,9,11246536
2019,4,115561969,0.4,1,11236551
2019,8,115561985,3,9,11241571
2019,4,115559601,1,9,11246330
2019,15,115559601,15,9,11241328
2019,4,115560136,3,9,11241389
2019,1,115555126,11.008,1,11246374
2019,4,115555126,0.035,1,11246375
2019,4,115550163,50,9,11236379
2019,8,115550323,0.2,1,11246398
2019,2,115560501,0.2,1,11246425
2019,4,115560511,3.9,1,11246434
2019,2,115550706,1,11,11241472
2019,5,115555926,31.7,1,11246471
2019,18,115555926,,,11236467
2019,15,115555926,1,11,11241488
2019,5,115556233,392,1,11236482
2019,15,115561299,4,9,11241501
2019,15,115561342,4,9,11246490
2019,12,115556507,0.02,1,11236501
2019,1,115556673,3.5,1,11246522
2019,12,115551680,0.1,1,11241536
2019,16,115551680,0.1,1,11241537
2019,8,115551680,0.002,1,11241535
2019,4,115556938,0.1,1,11236544
2019,1,115556938,2,9,11236543
2019,4,115554815,1,1,11241360
2019,2,115549880,4,9,11246346
2019,4,115549880,14,9,11241362
2019,2,115559939,0.2,1,11246353
2019,4,115550154,17.5,1,11241400
2019,4,115550161,1,9,11246378
2019,18,115550341,,,11241425
2019,8,115550341,28,9,11241424
2019,4,115550023,214,9,11246367
2019,5,115560041,1,3,11246370
2019,2,115560041,1,1,11236369
2019,4,115560041,1,1,11246369
2019,6,115550341,50,9,11236399
2019,8,115555438,1,9,11246424
2019,1,115550447,1.1,1,11241453
2019,2,115550693,1,11,11241467
2019,16,115555887,1,9,11236452
2019,5,115555887,1,9,11236450
2019,1,115555913,1,1,11236462
2019,16,115561609,5,9,11246520
2019,12,115561639,2,9,11241533
2019,8,115551831,1,11,11241553
2019,1,115552082,2.3,1,11241585
2019,1,115554950,0.03,1,11236355
2019,1,115550024,0.2,1,11241383
2019,4,115555014,1,1,11236370
2019,2,115555043,1,1,11236371
2019,2,115560184,0.1,1,11241398
2019,4,115560184,5.075,1,11241399
2019,4,115550199,9,9,11241405
2019,8,115550333,0.2,1,11241419
2019,1,115560524,7.1,1,11246444
2019,4,115555670,1,11,11246453
2019,2,115560875,1,9,11246461
2019,2,115556192,1,1,11246482
2019,4,115556192,82.5,1,11246483
2019,8,115556192,22.5,9,11236480
2019,16,115551433,1.75,9,11241509
2019,7,115551724,2,9,11246530
2019,13,115549663,3,9,11241336
2019,16,115554622,7,9,11236329
2019,16,115554732,1,9,11236335
2019,1,115554771,4,3,11236337
2019,5,115559972,1,11,11246356
2019,4,115549991,0.5,1,11241373
2019,8,115560404,3,9,11246417
2019,1,115560497,4.001,1,11241438
2019,2,115560497,0.2,1,11246422
2019,1,115560690,1,11,11241463
2019,2,115560690,1,11,11241464
2019,4,115550709,1,11,11236447
2019,4,115550907,10,1,11241484
2019,8,115561127,3,9,11246484
2019,4,115556426,1,11,11236491
2019,15,115556426,14,9,11236492
2019,12,115561570,3,9,11246512
2019,2,115561587,42.005,1,11246516
2019,8,115561709,4,9,11241546
2019,16,115561709,4,9,11246537
2019,5,115556821,0.39,3,11241547
2019,5,115551814,8,5,11246544
2019,5,115561885,204,1,11241560
2019,16,115561885,243,9,11246553
2019,8,115552002,3,9,11241570
2019,8,115554672,1,1,11246335
2019,2,115549840,2,1,11236341
2019,13,115554870,3,9,11246350
2019,4,115554870,0.3,1,11241366
2019,12,115554968,1,1,11246364
2019,5,115555041,1,1,11241385
2019,4,115560187,1,1,11241402
2019,2,115555132,0.6,1,11246381
2019,1,115555132,0.9,1,11246377
2019,4,115555185,1,11,11246390
2019,1,115555206,0.2,1,11236387
2019,5,115560288,48.007,1,11236388
2019,1,115560382,0.2,1,11246415
2019,1,115550395,0.2,1,11241434
2019,8,115550439,1,9,11241441
2019,8,115560522,10,9,11246441
2019,2,115560522,7,9,11246440
2019,4,115550699,1,11,11241471
2019,8,115555886,23,9,11236451
2019,4,115560874,1,11,11236456
2019,5,115560874,1,11,11236457
2019,4,115556084,1,9,11236469
2019,8,115561133,2,9,11236481
2019,2,115556441,5,9,11241503
2019,1,115551424,0.5,1,11241507
2019,16,115551424,6,9,11241508
2019,12,115561437,0.25,9,11241511
2019,8,115561437,2.075,9,11241510
2019,8,115556503,1,9,11246497
2019,4,115551481,4.5,1,11236507
2019,16,115561467,0,1,11241522
2019,5,115556859,1,7,11236539
2019,5,115556903,8,3,11241555
2019,8,115556903,2,7,11236540
2019,4,115551880,3,9,11241556
2019,4,115551884,6.7,1,11241559
2019,8,115557027,4,1,11241569
2019,5,115549580,17,1,11241324
2019,16,115549697,42.5,9,11246336
2019,12,115559812,2.51,1,11241349
2019,15,115559920,60,9,11246347
2019,1,115560183,4,9,11246373
2019,2,115555133,5,1,11246379
2019,5,115555133,3,3,11236378
2019,4,115555133,0.25,1,11246380
2019,8,115560365,3,9,11241420
2019,8,115550340,30,9,11241423
2019,6,115550340,30,9,11246408
2019,1,115560380,0.2,1,11236407
2019,5,115560506,3,1,11246429
2019,1,115560506,0.2,1,11246428
2019,2,115555451,0.4,1,11241451
2019,2,115555481,2.2,1,11241458
2019,10,115550675,1,11,11236438
2019,10,115550697,1,11,11236442
2019,16,115550697,108,1,11236443
2019,5,115550697,1,11,11246451
2019,5,115555905,4,9,11236455
2019,1,115556112,2,9,11236473
2019,16,115551198,1,9,11241499
2019,4,115561441,3,1,11241514
2019,5,115556649,2.5,3,11236516
2019,2,115561613,27,1,11246521
2019,4,115561613,3,9,11236519
2019,13,115556762,57,9,11236534
2019,2,115556872,1,1,11246546
2019,5,115551986,3.6,1,11236549
2019,8,115561986,1,1,11241572
2019,1,115550015,1,9,11236362
2019,1,115550152,1,9,11241396
2019,4,115560256,0.2,1,11246395
2019,8,115555261,0.1,1,11236391
2019,8,115560367,8,9,11246403
2019,4,115560375,0.3,1,11246410
2019,5,115550342,22,1,11241428
2019,1,115550344,0.2,1,11246412
2019,4,115550346,0.1,1,11236408
2019,1,115560415,0.5,1,11241432
2019,1,115555444,2.4,1,11236425
2019,2,115555446,12,1,11241444
2019,8,115555446,11.001,1,11241445
2019,4,115550694,1,11,11246450
2019,1,115550694,1,11,11246449
2019,2,115560703,1,11,11241473
2019,5,115560706,1,11,11246454
2019,5,115560871,2,9,11246459
2019,2,115556286,23,1,11236484
2019,4,115556286,22,1,11236485
2019,8,115551416,1,1,11236496
2019,16,115551416,1,1,11236497
2019,4,115556506,1,1,11241512
2019,8,115556506,3,9,11241513
2019,8,115561448,5.8,1,11246501
2019,5,115556537,0.1,1,11236508
2019,9,115561589,440,9,11236513
2019,2,115561589,1,9,11246517
2019,2,115556697,1,1,11246525
2019,2,115551740,,,11241542
2019,8,115561707,5,9,11241545
2019,8,115551797,0.151,3,11246540
2019,4,115554816,2,1,11241361
2019,1,115549882,1,1,11236347
2019,7,115549882,2,1,11236348
2019,16,115554945,70,9,11246357
2019,5,115554977,,,11236368
2019,4,115550203,10,9,11246387
2019,1,115555224,0.4,1,11241415
2019,8,115560496,40,9,11246420
2019,4,115560496,0.2,1,11246419
2019,1,115555667,1,9,11236445
2019,2,115561695,2.5,1,11246531
2019,4,115561726,4,1,11246538
2019,4,115556875,1,11,11241554
2019,4,122460191,25.8,1,13269229
2019,2,122460191,2.4,1,13269228
2019,5,122457252,1,1,13279289
2019,16,122454366,7,1,13284927
2019,2,122454371,4,1,13284928
2019,4,122454371,3,9,13284929
2019,8,122460433,0.5,1,13269253
2019,1,122457495,15,1,13279312
2019,12,122460453,10,9,13269258
2019,5,122460492,5.002,3,13279319
2019,12,122460494,11,9,13284946
2019,8,122460494,49,9,13284945
2019,4,122454539,3.052,1,13269265
2019,4,124923762,1,9,13953037
2019,4,124923762,1,1,13953038
2019,8,124923762,3.5,9,13953039
2019,8,124923785,4.025,9,13953043
2019,8,124923837,0.25,1,13953048
2019,2,113207114,1500,1,10801866
2019,12,113207135,4.008,1,10806457
2019,4,113207140,1,11,10801867
2019,1,122484999,1,9,13279964
2019,8,122485001,2,9,13269945
2019,8,122478454,2,9,13269983
2019,1,122478509,1,1,13269989
2019,4,122478509,0.4,1,13269990
2019,2,122478513,1,9,13269991
2019,5,122478513,3,9,13269992
2019,5,122485175,1,1,13279992
2019,4,122478656,1,9,13280001
2019,4,122478720,2,1,13270012
2019,4,122478825,106,1,13285670
2019,8,122478825,27,9,13280013
2019,16,122479057,1,1,13270033
2019,16,122479145,80,9,13270039
2019,17,122479145,4,9,13270040
2019,4,122479320,13.32,1,13285686
2019,2,122479320,6.7,1,13285685
2019,18,122479320,,,13270056
2019,16,122479360,1,9,13270067
2019,2,122479549,2,1,13285689
2019,4,122479549,2,1,13270080
2019,8,122489820,2,9,13270100
2019,4,122490488,,,13270178
2019,4,122490495,1,9,13270179
2019,4,122490526,,,13270180
2019,4,122490530,1,11,13270181
2019,7,122486142,1,1,13280090
2019,1,122490601,1,11,13270182
2019,4,122490601,1,11,13270183
2019,17,122490611,,,13270184
2019,1,122490613,1,1,13270185
2019,5,122454274,1,1,13269230
2019,5,122460245,15,1,13269237
2019,8,122460245,8,9,13269238
2019,16,122454334,2,9,13279294
2019,1,122454384,0.5,1,13279299
2019,1,122454450,1,11,13284935
2019,4,122454466,1,11,13284941
2019,16,122457705,20,9,13279338
2019,1,122457705,4.3,1,13284959
2019,2,122457705,6.42,1,13284960
2019,2,122477575,3.5,1,13285559
2019,8,122477590,29,9,13269855
2019,16,122477590,23,9,13269856
2019,17,122481748,1,11,13279928
2019,17,122484898,1,9,13285582
2019,1,122477914,36,1,13269899
2019,12,122481933,20,9,13285600
2019,1,122479381,1,11,13270068
2019,2,122479492,1,11,13270077
2019,5,122479492,1,11,13270078
2019,17,122489661,3,9,13270086
2019,2,122482805,1,1,13285695
2019,4,122482820,1,11,13285698
2019,16,122481589,1,1,13285547
2019,8,122481589,67.003,1,13285546
2019,17,122477573,17,9,13269851
2019,4,122481627,1,11,13285561
2019,1,122481627,1,11,13285560
2019,8,122481630,28,9,13269857
2019,12,122481630,11.5,9,13285562
2019,5,122481638,185,1,13285563
2019,1,122484705,1,9,13279917
2019,1,122484722,1,11,13279920
2019,4,122484778,3,9,13269874
2019,2,122484859,1.8,1,13269889
2019,14,122484859,3,9,13279938
2019,4,122484859,1,1,13279937
2019,1,122477945,0,1,13269906
2019,4,122477946,1,9,13269907
2019,18,122477946,,,13269909
2019,16,122477946,1,9,13269908
2019,8,122481867,0.3,1,13285589
2019,5,122478056,7.2,1,13269928
2019,9,122478056,16,9,13279957
2019,5,122478277,1,1,13269964
2019,1,122482156,2,9,13285630
2019,2,122478343,1,9,13279975
2019,4,122478343,1,9,13279976
2019,8,122482351,2,1,13269997
2019,2,122478620,1,1,13285658
2019,2,122485265,1,11,13280002
2019,4,122485301,4,1,13280008
2019,2,122485301,0.5,1,13285669
2019,12,122485301,1,1,13280009
2019,1,122478838,1,9,13270025
2019,15,122482579,5,9,13270035
2019,18,122482579,,,13270036
2019,4,122482579,1,1,13270034
2019,16,122479190,16,9,13270042
2019,2,122479312,3.28,9,13285681
2019,8,122479312,4,9,13285682
2019,16,122479312,1,9,13270054
2019,16,122482635,1,11,13285688
2019,1,122485486,1,1,13280021
2019,4,122485486,1.8,1,13270081
2019,11,122457591,2,1,13284950
2019,4,122457619,1.5,1,13284953
2019,12,122477588,2.7,1,13269854
2019,1,122477833,2,9,13269883
2019,2,122477875,1,1,13279942
2019,4,122477877,7,9,13269894
2019,4,122478237,5,1,13269958
2019,4,122485217,1,1,13285657
2019,1,122478646,1,1,13270007
2019,16,122485267,14,9,13280004
2019,12,122479033,1,1,13285679
2019,17,122479179,,,13270041
2019,1,122479545,1,11,13270079
2019,4,122485525,8,1,13280024
2019,8,122482794,,,13270090
2019,4,122489743,1,1,13285697
2019,16,122460262,1,9,13269239
2019,16,122465342,10,9,13285042
2019,2,122465462,1,1,13285058
2019,1,122461776,3.3,1,13279516
2019,4,122462316,0.01,1,13269418
2019,1,122462710,1,1,13269465
2019,1,122462930,2,1,13285215
2019,8,122468207,0.5,1,13285306
2019,1,122471790,0.2,1,13279720
2019,8,122464100,0.2,1,13269571
2019,1,122468687,0.2,1,13269588
2019,2,122468702,25.007,1,13269589
2019,1,122472077,0.2,1,13279738
2019,1,122464558,0.2,1,13279744
2019,8,122464558,3.5,1,13269596
2019,2,122473338,15,1,13269643
2019,5,122473504,1,1,13279811
2019,8,122473506,42,9,13285397
2019,1,122473506,0.5,1,13269667
2019,2,122473506,0.2,1,13269668
2019,5,122473656,2,1,13279821
2019,5,122480172,17,1,13285413
2019,16,122480172,321,9,13285414
2019,17,122480172,0.5,1,13285416
2019,5,122476194,1,9,13269709
2019,8,122476404,9,1,13269731
2019,17,122476404,71,9,13269733
2019,16,122476404,1,9,13269732
2019,17,122476700,3.2,1,13269749
2019,8,122481002,1,9,13269762
2019,5,122477167,152.8,1,13279883
2019,8,122477177,12,9,13269790
2019,16,122477177,4,9,13269791
2019,12,122481409,15.025,1,13285522
2019,13,122481409,39,1,13285523
2019,8,122474531,0.5,1,13269827
2019,8,122474531,13,9,13269826
2019,2,122477473,1,11,13285537
2019,5,122477473,1,11,13279904
2019,2,122481653,0.5,1,13285567
2019,1,122481699,32,9,13279918
2019,1,122484740,1,9,13279923
2019,5,122477740,1,9,13269872
2019,16,122477828,1,11,13269882
2019,4,122477846,44,9,13279933
2019,2,122484855,4,9,13279936
2019,1,122468148,0.2,1,13285303
2019,1,122472180,1,9,13269598
2019,2,122474644,1,1,13269601
2019,16,122469244,2,9,13285353
2019,4,122479733,4,1,13285378
2019,2,122479733,1,1,13285377
2019,16,122475532,12,9,13269646
2019,5,122480449,2,9,13269722
2019,16,122476365,1,9,13269730
2019,2,122476365,2,9,13269729
2019,1,122476365,2,9,13269728
2019,1,122480602,1,1,13285452
2019,1,122476449,1,1,13269736
2019,8,122481027,232,1,13285479
2019,4,122481152,1,9,13285491
2019,16,122477774,10,9,13269876
2019,4,122477774,1,1,13269875
2019,2,122484944,0.04,3,13285585
2019,1,122477948,61,1,13269910
2019,4,122477948,150,9,13269911
2019,4,122484954,42,9,13279951
2019,1,122477963,,,13269914
2019,16,122481985,5,9,13285611
2019,8,122481985,1,9,13269944
2019,16,122478385,1,9,13269975
2019,16,122478385,1,11,13269976
2019,4,122482205,1,1,13285640
2019,8,122478400,9,9,13269978
2019,16,122479449,2,9,13270073
2019,2,122485542,,,13280026
2019,5,122485558,0.2,1,13280028
2019,1,122489974,2,9,13280029
2019,17,122489984,,,13270105
2019,17,122489988,,,13270106
2019,17,122489990,6,9,13270107
2019,7,122489998,,,13270110
2019,1,122490001,1,11,13270112
2019,1,122475690,0.5,1,13269660
2019,16,122475938,1,9,13269679
2019,8,122476028,2.2,1,13269693
2019,8,122477292,3,2,13269805
2019,8,122477317,1,9,13269812
2019,8,122477398,1,9,13269825
2019,5,122481474,1,1,13285528
2019,2,122478248,0.5,1,13269960
2019,5,122478981,2.687,4,13270032
2019,2,122479390,0.5,1,13270070
2019,3,122489685,,,13270087
2019,8,122482847,6.005,1,13270099
2019,4,122482847,1,1,13270098
2019,2,122482847,1,1,13270097
2019,16,122460326,10,9,13279301
2019,16,122460442,2,9,13269255
2019,15,122460442,4,9,13284943
2019,2,122460442,7.1,1,13279314
2019,5,122458382,1,7,13279444
2019,15,122458492,2,9,13269334
2019,1,122458492,10.009,1,13285021
2019,2,122458584,1,1,13279459
2019,5,122465797,0.01,3,13285082
2019,1,122459209,1.009,1,13285094
2019,8,122459209,5,9,13279504
2019,16,122461697,117.005,9,13279506
2019,5,122461697,257.006,1,13285097
2019,16,122462116,35,9,13269408
2019,5,122462116,5,1,13269407
2019,5,122462116,31,9,13269406
2019,4,122469915,1,11,13285158
2019,1,122462332,1,1,13269419
2019,8,122470081,0.25,1,13279573
2019,4,122462401,5,1,13269426
2019,1,122470094,9,1,13279574
2019,2,122470176,1,11,13269437
2019,4,122467083,5,9,13285206
2019,15,122470378,1,9,13285209
2019,1,122463525,3,1,13285288
2019,17,122463525,22,1,13285289
2019,5,122467999,7,1,13285292
2019,2,122467999,14,1,13279706
2019,5,122468024,205.017,1,13269537
2019,1,122468500,11.5,1,13285325
2019,8,122468500,1,9,13285326
2019,8,122468500,9.6,1,13285327
2019,1,122471940,1,1,13269577
2019,8,122471940,1,1,13269578
2019,5,122475662,3.82,3,13269658
2019,1,122475912,0.9,1,13269678
2019,2,122480288,1.82,1,13279841
2019,7,122476609,0.8,1,13285462
2019,4,122474301,1,11,13285501
2019,4,122474347,2,1,13269792
2019,18,122477256,,,13279890
2019,16,122477256,13.2,3,13285518
2019,8,122477256,2785.012,1,13285517
2019,2,122477307,0.01,1,13285520
2019,12,122477333,10,9,13269818
2019,8,122481494,40,9,13279900
2019,8,122477951,15.4,1,13269912
2019,5,122477961,5,9,13285586
2019,8,122481904,5,9,13269921
2019,8,122481928,3,9,13285597
2019,8,122481928,30,5,13285598
2019,1,122481946,10,9,13285602
2019,5,122485029,5,9,13285618
2019,17,122485034,,,13279969
2019,4,122482209,1,11,13285641
2019,4,122478423,1,11,13279987
2019,1,122482286,1.9,1,13285650
2019,5,122478673,0.4,3,13270008
2019,15,122478673,2,9,13270009
2019,2,122478826,,,13270023
2019,5,122478841,1,11,13270026
2019,2,122479325,,,13270058
2019,2,122479340,,,13270064
2019,16,122479343,5,9,13270066
2019,17,122489635,7,9,13270085
2019,8,122489675,,,13285692
2019,1,122489720,,,13270091
2019,4,122482838,4,9,13285699
2019,8,122465039,269.3,1,13285013
2019,4,122461535,15,9,13279488
2019,2,122462096,1,1,13269404
2019,16,122462200,3,1,13285157
2019,16,122462601,1,9,13269457
2019,1,122462601,1,1,13269456
2019,1,122462757,4,9,13269472
2019,2,122470346,64,1,13269475
2019,4,122470346,60,1,13279608
2019,1,122470575,1,1,13279636
2019,4,122463142,4,9,13279651
2019,2,122467429,2,1,13285254
2019,4,122463483,3,1,13279698
2019,8,122463506,0.4,1,13269530
2019,1,122463506,0.1,1,13269529
2019,4,122468082,1,5,13269540
2019,8,122471691,0.2,1,13269549
2019,1,122471691,0.2,1,13269548
2019,16,122457426,4,9,13279306
2019,12,122457426,1,9,13279305
2019,8,122460421,58,9,13269252
2019,5,122457500,21,3,13279313
2019,4,122460447,,,13269257
2019,4,122457574,5,9,13279324
2019,1,122464593,30.006,1,13279330
2019,4,122464593,317,9,13284956
2019,4,122457695,1,9,13279336
2019,16,122457725,10,5,13279347
2019,16,122457725,57,9,13279346
2019,16,122464642,10.78,1,13279350
2019,2,122460633,26.031,1,13284966
2019,1,122460633,30.006,1,13284965
2019,8,122460633,13,9,13269277
2019,16,122464700,76,9,13284972
2019,4,122464700,228,9,13284971
2019,8,122464764,24,9,13284986
2019,4,122460773,0.3,7,13279399
2019,16,122460773,10,5,13279400
2019,8,122460896,26,1,13285001
2019,8,122460978,1,1,13269323
2019,5,122465151,,,13269337
2019,16,122465265,2,9,13285036
2019,2,122465445,1,1,13285056
2019,2,122461299,3,1,13269353
2019,4,122465464,1,9,13269355
2019,1,122461396,0.9,1,13285067
2019,11,122461396,2,9,13285068
2019,16,122461401,1,1,13279478
2019,1,122465600,1.7,1,13285069
2019,1,122458915,1,9,13279482
2019,1,122465711,0.5,1,13279483
2019,5,122465739,1,1,13279486
2019,1,122461571,1.5,1,13279491
2019,2,122461571,8,1,13279492
2019,8,122461571,0.5,1,13269365
2019,2,122459156,0.54,1,13285089
2019,1,122466201,1,1,13285115
2019,5,122459560,2,3,13279543
2019,4,122466655,1,1,13269416
2019,8,122466655,18,9,13285160
2019,16,122462501,3,9,13279584
2019,7,122470214,1,9,13269447
2019,14,122470214,3,9,13269448
2019,1,122462792,0.2,1,13279607
2019,4,122467114,0.2,1,13285212
2019,2,122467122,12,1,13285216
2019,1,122467122,3,1,13269487
2019,4,122467512,1,9,13285260
2019,4,122467636,1,9,13279679
2019,1,122467636,0.5,1,13279678
2019,16,122467786,22,9,13285277
2019,12,122471650,400,1,13279713
2019,5,122468409,1.3,3,13285318
2019,4,122474817,1,1,13279758
2019,8,122474817,7,9,13279759
2019,8,122472436,1,1,13279761
2019,1,122469103,11,1,13285346
2019,4,122472659,2,9,13279769
2019,5,122469296,1,11,13285354
2019,5,122472764,1,3,13269619
2019,12,122475535,2,1,13269648
2019,2,122475535,0.4,1,13269647
2019,16,122473441,0.001,1,13279803
2019,5,122475757,0.5,7,13269669
2019,8,122473607,5.2,1,13279820
2019,8,122473607,1,9,13269681
2019,5,122473719,0.5,7,13279832
2019,8,122476608,6.005,9,13269742
2019,13,122480841,10,9,13279866
2019,15,122474224,1,9,13279870
2019,4,122481489,1,9,13285530
2019,4,122481531,1,11,13285535
2019,2,122481564,1,11,13285541
2019,15,122477537,50,9,13269847
2019,1,122477537,13.5,1,13269846
2019,2,122481607,5,9,13285550
2019,16,122484641,1,9,13279912
2019,2,122481863,1,11,13285588
2019,1,122482006,20,1,13269949
2019,8,122481798,1,11,13279940
2019,16,122477909,1,9,13279946
2019,4,122478033,2,9,13269920
2019,16,122478051,50,9,13269927
2019,8,122478051,5,9,13269926
2019,5,122478051,19,1,13285595
2019,8,122478083,294,9,13279958
2019,16,122478083,1,3,13269929
2019,12,122481966,33,9,13285609
2019,8,122478167,,,13269947
2019,4,122478192,1,11,13279967
2019,1,122485109,1,11,13279979
2019,4,122485109,1,9,13279980
2019,4,122485109,1,11,13269974
2019,2,122478405,4.2,1,13269980
2019,2,122485132,0.5,1,13279988
2019,4,122478607,1,1,13269999
2019,4,122478615,3,9,13279998
2019,4,122485345,15,1,13280015
2019,1,122485345,1,1,13285671
2019,4,122479116,1,11,13270037
